-10.708,50.338,110.46,8.2
-10.664,50.295,110.37,8.21
-10.621,50.252,110.27,8.22
-10.577,50.209,110.17,8.23
-10.534,50.166,110.07,8.24
-10.49,50.123,109.97,8.25
-10.447,50.08,109.88,8.26
-10.403,50.037,109.78,8.27
-10.36,49.994,109.68,8.28
-10.316,49.951,109.58,8.29
-10.273,49.909,109.48,8.3
-10.229,49.866,109.39,8.31
-10.186,49.823,109.29,8.32
-10.142,49.78,109.19,8.33
-10.098,49.737,109.09,8.34
-10.055,49.694,108.99,8.35
-10.011,49.651,108.9,8.36
-9.968,49.608,108.8,8.37
-9.9245,49.565,108.7,8.38
-9.881,49.522,108.6,8.39
-9.8374,49.479,108.5,8.4
-9.8374,49.479,108.5,8.4
-9.784,49.442,108.42,8.41
-9.7306,49.406,108.34,8.42
-9.6772,49.369,108.26,8.43
-9.6238,49.333,108.17,8.44
-9.5704,49.296,108.09,8.45
-9.517,49.259,108.01,8.46
-9.4636,49.223,107.93,8.47
-9.4102,49.186,107.85,8.48
-9.3568,49.15,107.76,8.49
-9.3034,49.113,107.68,8.5
-9.2499,49.077,107.6,8.51
-9.1965,49.04,107.52,8.52
-9.1431,49.003,107.43,8.53
-9.0897,48.967,107.35,8.54
-9.0363,48.93,107.27,8.55
-8.9829,48.894,107.19,8.56
-8.9295,48.857,107.11,8.57
-8.8761,48.82,107.02,8.58
-8.8227,48.784,106.94,8.59
-8.7693,48.747,106.86,8.6
-8.7159,48.711,106.78,8.61
-8.6624,48.674,106.69,8.62
-8.609,48.638,106.61,8.63
-8.5556,48.601,106.53,8.64
-8.5022,48.564,106.45,8.65
-8.4488,48.528,106.37,8.66
-8.3954,48.491,106.28,8.67
-8.342,48.455,106.2,8.68
-8.2886,48.418,106.12,8.69
-8.2352,48.382,106.04,8.7
-8.1818,48.345,105.95,8.71
-8.1284,48.308,105.87,8.72
-8.0749,48.272,105.79,8.73
-8.0215,48.235,105.71,8.74
-7.9681,48.199,105.63,8.75
-7.9147,48.162,105.54,8.76
-7.8613,48.125,105.46,8.77
-7.8079,48.089,105.38,8.78
-7.7545,48.052,105.3,8.79
-7.7011,48.016,105.21,8.8
-7.7011,48.016,105.21,8.8
-7.6406,47.988,105.15,8.81
-7.5802,47.96,105.09,8.82
-7.5197,47.932,105.03,8.83
-7.4593,47.904,104.97,8.84
-7.3989,47.876,104.9,8.85
-7.3384,47.848,104.84,8.86
-7.278,47.82,104.78,8.87
-7.2175,47.792,104.72,8.88
-7.1571,47.764,104.65,8.89
-7.0966,47.736,104.59,8.9
-7.0362,47.708,104.53,8.91
-6.9757,47.68,104.47,8.92
-6.9153,47.653,104.41,8.93
-6.8549,47.625,104.34,8.94
-6.7944,47.597,104.28,8.95
-6.734,47.569,104.22,8.96
-6.6735,47.541,104.16,8.97
-6.6131,47.513,104.09,8.98
-6.5526,47.485,104.03,8.99
-6.4922,47.457,103.97,9
-6.4318,47.429,103.91,9.01
-6.3713,47.401,103.85,9.02
-6.3109,47.373,103.78,9.03
-6.2504,47.345,103.72,9.04
-6.19,47.317,103.66,9.05
-6.1295,47.289,103.6,9.06
-6.0691,47.261,103.54,9.07
-6.0086,47.233,103.47,9.08
-5.9482,47.206,103.41,9.09
-5.8878,47.178,103.35,9.1
-5.8273,47.15,103.29,9.11
-5.7669,47.122,103.22,9.12
-5.7064,47.094,103.16,9.13
-5.646,47.066,103.1,9.14
-5.5855,47.038,103.04,9.15
-5.5251,47.01,102.98,9.16
-5.4646,46.982,102.91,9.17
-5.4042,46.954,102.85,9.18
-5.3438,46.926,102.79,9.19
-5.2833,46.898,102.73,9.2
-5.2833,46.898,102.73,9.2
-5.2184,46.881,102.69,9.21
-5.1534,46.863,102.65,9.22
-5.0885,46.846,102.61,9.23
-5.0235,46.828,102.57,9.24
-4.9586,46.811,102.53,9.25
-4.8936,46.793,102.49,9.26
-4.8287,46.776,102.46,9.27
-4.7638,46.758,102.42,9.28
-4.6988,46.741,102.38,9.29
-4.6339,46.723,102.34,9.3
-4.5689,46.705,102.3,9.31
-4.504,46.688,102.26,9.32
-4.439,46.67,102.22,9.33
-4.3741,46.653,102.18,9.34
-4.3091,46.635,102.15,9.35
-4.2442,46.618,102.11,9.36
-4.1793,46.6,102.07,9.37
-4.1143,46.583,102.03,9.38
-4.0494,46.565,101.99,9.39
-3.9844,46.548,101.95,9.4
-3.9195,46.53,101.91,9.41
-3.8545,46.513,101.87,9.42
-3.7896,46.495,101.84,9.43
-3.7246,46.478,101.8,9.44
-3.6597,46.46,101.76,9.45
-3.5948,46.443,101.72,9.46
-3.5298,46.425,101.68,9.47
-3.4649,46.408,101.64,9.48
-3.3999,46.39,101.6,9.49
-3.335,46.373,101.56,9.5
-3.27,46.355,101.53,9.51
-3.2051,46.338,101.49,9.52
-3.1401,46.32,101.45,9.53
-3.0752,46.302,101.41,9.54
-3.0103,46.285,101.37,9.55
-2.9453,46.267,101.33,9.56
-2.8804,46.25,101.29,9.57
-2.8154,46.232,101.25,9.58
-2.7505,46.215,101.22,9.59
-2.6855,46.197,101.18,9.6
-2.6855,46.197,101.18,9.6
-2.6184,46.191,101.16,9.61
-2.5513,46.185,101.15,9.62
-2.4841,46.179,101.14,9.63
-2.417,46.173,101.12,9.64
-2.3498,46.168,101.11,9.65
-2.2827,46.162,101.1,9.66
-2.2156,46.156,101.09,9.67
-2.1484,46.15,101.07,9.68
-2.0813,46.144,101.06,9.69
-2.0141,46.138,101.05,9.7
-1.947,46.132,101.03,9.71
-1.8799,46.126,101.02,9.72
-1.8127,46.12,101.01,9.73
-1.7456,46.114,100.99,9.74
-1.6785,46.108,100.98,9.75
-1.6113,46.102,100.97,9.76
-1.5442,46.096,100.95,9.77
-1.477,46.09,100.94,9.78
-1.4099,46.084,100.93,9.79
-1.3428,46.078,100.91,9.8
-1.2756,46.072,100.9,9.81
-1.2085,46.066,100.89,9.82
-1.1413,46.06,100.87,9.83
-1.0742,46.054,100.86,9.84
-1.0071,46.048,100.85,9.85
-0.93993,46.042,100.83,9.86
-0.8728,46.036,100.82,9.87
-0.80566,46.03,100.81,9.88
-0.73852,46.024,100.8,9.89
-0.67138,46.018,100.78,9.9
-0.60424,46.012,100.77,9.91
-0.53711,46.006,100.76,9.92
-0.46997,46,100.74,9.93
-0.40283,45.994,100.73,9.94
-0.33569,45.988,100.72,9.95
-0.26855,45.982,100.7,9.96
-0.20141,45.976,100.69,9.97
-0.13428,45.97,100.68,9.98
-0.067138,45.964,100.66,9.99
-2.6313e-15,45.959,100.65,10
